,features,f_coef
10562,thats when,-0.04441849639299575
10563,thats why,0.002390464519079817
10564,the ability,0.006986632639716575
10565,the ability to,0.001353006699594808
10566,the abuse,0.015997542687688115
10567,the age,-0.007459930501280559
10568,the age of,-0.009947804422935176
10569,the amount,0.012601209487925131
10570,the anger,-0.007152474300285581
10571,the answer,-0.03415748129343392
10572,the anxiety,0.03276347425906456
10573,the baby,0.004800349372417263
10574,the back,0.03139319818307474
10575,the back of,0.010306380957682753
10576,the bad,0.029448200606965506
10577,the bathroom,-0.0032042106179921773
10578,the bed,-0.01680202385585754
10579,the beginning,-0.02928351132881181
10580,the beginning of,-0.011791965356323496
10581,the best,0.01683292941998401
10582,the best of,0.002650426720648437
10583,the best thing,-0.005112672190261142
10584,the best way,0.00843712736350505
10585,the better,-0.004853992352166591
10586,the big,-0.014371505268567694
10587,the biggest,0.0019792923075583695
10588,the bills,0.03939268206140557
10589,the bottom,0.029172566370463383
10590,the bus,0.02007911986491461
10591,the car,-0.017717620931753168
10592,the case,0.06951663620832277
10593,the cause,0.01299681173198455
10594,the cause of,0.02402338893879079
10595,the chance,0.026048737063523127
10596,the city,0.014384852620088899
10597,the class,-0.009773635827361236
10598,the computer,0.02501619107289568
10599,the constant,-0.01823841992147855
10600,the conversation,-0.03523180614579768
10601,the corner,0.06887294578970861
10602,the couch,-0.0020757804529213182
10603,the country,0.0028497451716898332
10604,the courage,-0.05401241133233993
10605,the courage to,-0.0557772805290615
10606,the course,0.02181089029044542
10607,the course of,-0.022901060804385958
10608,the dark,-0.017986892786977404
10609,the day,0.0030098274315403504
10610,the day and,0.018332860665678106
10611,the days,-0.00388643859608331
10612,the depression,0.01802899523584507
10613,the doctor,-0.05400914347167689
10614,the doctors,0.003118032369459542
10615,the door,-0.08578756712616505
10616,the edge,-0.022566157802928245
10617,the effort,-0.003523392080285139
10618,the end,-0.04674560557872461
10619,the end of,0.021052651522177297
10620,the energy,0.03749478848261681
10621,the energy to,0.035520415147553976
10622,the entire,-0.011099222721353698
10623,the exact,0.04496420135804833
10624,the face,0.018667747538018694
10625,the fact,0.012350874648915426
10626,the fact that,0.0020165055181432827
10627,the family,-0.05101315538897096
10628,the fear,0.022385204650441946
10629,the feeling,-0.020089606302090855
10630,the feeling of,-0.013639278451432308
10631,the feeling that,-0.010918270302742979
10632,the feelings,0.0028890036594872866
10633,the few,-0.022361754449231795
10634,the first,0.04618431999098544
10635,the first place,0.024967017916486194
10636,the first time,-0.005075776884335184
10637,the floor,-0.03413815503986461
10638,the following,-0.01573285181978284
10639,the forum,-0.05605385525424843
10640,the friends,-0.0020503772293052574
10641,the fuck,-0.007937900681068701
10642,the fucking,-0.04255017479178211
10643,the future,0.0144732019097024
10644,the girl,0.005919294658119734
10645,the girls,0.014550202371120398
10646,the good,-0.008925726675324087
10647,the ground,-0.0997907610728567
10648,the guy,0.008615031245206834
10649,the guys,0.017056870848735885
10650,the gym,-0.006564335707506246
10651,the happiest,-0.03820917107232921
10652,the hardest,0.024566092494867155
10653,the head,0.054747494394076474
10654,the hell,0.07135062505043327
10655,the hell is,0.019029791684007934
10656,the hell out,0.007578850910690146
10657,the help,-0.005947921719247669
10658,the holidays,0.0014189071207798114
10659,the hope,-0.026059871192575208
10660,the hospital,0.008980765830408077
10661,the house,0.013274940309208706
10662,the house and,0.01579754420980249
10663,the idea,-0.01844803603298528
10664,the idea of,-0.025925986194692583
10665,the inside,0.01934967762576127
10666,the internet,0.06274568372863508
10667,the job,-0.03668715429873014
10668,the kids,0.0033306002987876842
10669,the kind,-0.006537044743251452
10670,the kind of,-0.03971729332786976
10671,the kitchen,-0.0016563553168441481
10672,the lack,-0.006240834345419253
10673,the lack of,-0.008663994702888774
10674,the last,-0.05231170204656699
10675,the last couple,0.004782883688368102
10676,the last few,0.015732589195232547
10677,the last months,-0.03620971471449059
10678,the last thing,-0.029418958267430056
10679,the last time,0.013481377069591597
10680,the last two,-0.013531705453366218
10681,the last year,-0.014010829541717111
10682,the last years,-0.05538065713364907
10683,the least,0.0321023854842552
10684,the life,0.06242159146818522
10685,the light,-0.008679814730019808
10686,the line,-0.022014442336205947
10687,the list,-0.0022262312012242204
10688,the little,-0.026611567046087213
10689,the living,0.02634730595009338
10690,the local,-0.0021422431660874834
10691,the long,-0.007884644920345671
10692,the love,-0.03779636613203662
10693,the love of,-0.04240329879607324
10694,the main,-0.02914550648223737
10695,the majority,0.05562716715558222
10696,the majority of,0.04616837070662017
10697,the man,-0.06697284284350205
10698,the medication,0.035343928015025304
10699,the meds,-0.048191989000069164
10700,the mental,0.017131135254308445
10701,the middle,0.01083912078186142
10702,the middle of,0.019735526982496636
10703,the mirror,-0.02860016475787506
10704,the moment,-0.019103767565641677
10705,the moment and,-0.0335536547200616
10706,the money,0.08349390251826422
10707,the more,0.002873996256990065
10708,the morning,0.015483166410385715
10709,the morning and,0.0011146240015972744
10710,the most,-0.1118672762944405
10711,the most part,-0.0024272602515693826
10712,the motivation,-0.009456360531864159
10713,the motivation to,-0.023643764652716764
10714,the need,-0.05077093810986097
10715,the need to,-0.031237094088780944
10716,the negative,0.007301928574316315
10717,the new,-0.02796179055567064
10718,the news,-0.0035185759980200927
10719,the next,-0.033704786600384805
10720,the next day,-0.028367866196691398
10721,the night,-0.03515479597652844
10722,the old,0.003726939205028266
10723,the one,0.03371486340556628
10724,the one person,0.014521123800168187
10725,the one that,0.037522035388453556
10726,the one thing,-0.016809155526999325
10727,the one who,-0.0030224824972044143
10728,the ones,0.02247594361354784
10729,the only,0.11080964582672842
10730,the only one,0.015775340060978586
10731,the only person,0.045264702726361974
10732,the only reason,-6.337751160681025e-05
10733,the only thing,0.03726846597009307
10734,the only time,0.01452054650807654
10735,the only way,-0.0033542619504443173
10736,the opportunity,0.0070626063474913976
10737,the opposite,-0.009845493821464362
10738,the other,0.12419221339959056
10739,the other day,0.08265141622912066
10740,the other hand,9.934441283841157e-05
10741,the other side,0.02039923170823878
10742,the outside,-0.00018448651319356773
10743,the pain,0.022214221889104005
10744,the pain and,0.030402615361324305
10745,the past,-0.03135803425798028
10746,the past and,0.03091291783445801
10747,the past but,0.003475056465726276
10748,the past couple,0.004613831769889265
10749,the past few,-0.06711027405811139
10750,the past months,-0.058424088142373196
10751,the past two,0.028117197555959268
10752,the past week,-0.007860403059319739
10753,the past year,-0.03838810292782536
10754,the past years,-0.04163438526849319
10755,the people,0.0030244877724921937
10756,the people around,0.016694959127333747
10757,the people that,-0.005189873986091917
10758,the people who,0.019107211077893836
10759,the person,-0.0785759462363017
10760,the phone,0.08240610077941042
10761,the phone and,0.012293399037325405
10762,the pills,0.011214358749710352
10763,the place,0.015809673416153514
10764,the point,-0.10023470481637543
10765,the point in,-0.019110798232819342
10766,the point of,-0.022376479971502983
10767,the point that,0.027611746455945475
10768,the point where,-0.05043092652218975
10769,the police,-0.0006636175347675253
10770,the present,-0.009396957958499735
10771,the pressure,-0.03177657995290076
10772,the problem,-0.08815072282147728
10773,the problem is,-0.022445549593410698
10774,the problems,0.031038737103214222
10775,the process,-0.01005912254730989
10776,the question,0.04236663978476757
10777,the real,0.05054565310702146
10778,the real world,0.018950128935187594
10779,the reason,-0.031031138424232652
10780,the reason why,0.01613428866196791
10781,the reasons,-0.006326509986767299
10782,the relationship,0.042643328347911034
10783,the rest,0.022996521157289427
10784,the rest of,0.06234860196964618
10785,the right,-0.031147566607279846
10786,the right thing,-0.002160617176373013
10787,the road,-0.005359597227002028
10788,the room,-0.009029006801299089
10789,the same,-0.012352785936845585
10790,the same as,0.003340217480934874
10791,the same thing,0.009844624204647913
10792,the same time,0.05481466470086552
10793,the same way,-0.01062164467205886
10794,the school,-0.00036716245384952657
10795,the second,0.059799630100055255
10796,the shit,0.002468265709307307
10797,the side,0.009298986512668918
10798,the situation,-0.04976735347430566
10799,the slightest,0.005074867418701835
10800,the smallest,-0.051525924757223014
10801,the social,0.0067574379276101664
10802,the start,-0.002525607087288033
10803,the start of,0.0019529447308773505
10804,the state,-0.009734299772595347
10805,the story,-0.01338604564180649
10806,the street,0.059730175000266686
10807,the streets,-0.01377632135189144
10808,the strength,-0.05080042918237618
10809,the strength to,-0.032773784115169916
10810,the stress,0.010709245106392226
10811,the stuff,0.06910949892488194
10812,the subject,-0.032182409135476854
10813,the suicide,0.06720436639400822
10814,the summer,0.002940644830397176
10815,the sun,0.029401379948415525
10816,the surface,-0.012563317687932809
10817,the symptoms,0.016793303454219807
10818,the tears,0.00035605244179174624
10819,the th,0.033882123452978294
10820,the thing,-0.026078534387105504
10821,the thing is,0.009742978038921116
10822,the thing that,-0.039810129308255664
10823,the things,0.023072376992202746
10824,the things that,0.03463974295300782
10825,the third,-0.00962812257074573
10826,the thought,-0.06414950513614798
10827,the thought of,-0.014848981382461338
10828,the thoughts,-0.0031289208598548903
10829,the time,-0.06814182516111288
10830,the time and,-0.017043698466417193
10831,the time but,0.012536540603430622
10832,the time dont,0.015927903499505767
10833,the time feel,0.008313736134418501
10834,the time have,-0.02056644480061331
10835,the time im,0.014561339171188951
10836,the time it,-0.010482381340764188
10837,the time just,0.0018924440171503747
10838,the time to,-0.0033564127971914214
10839,the time was,-0.03082317367347935
10840,the time when,-0.002194746330782707
10841,the times,-0.03215689578208617
10842,the title,0.010900206023764104
10843,the top,-0.003393107274228507
10844,the truth,0.0721224434715854
10845,the truth is,0.018686997023960168
10846,the tv,-0.0032189744268382313
10847,the two,0.024635777471528942
10848,the type,0.019303776695095486
10849,the type of,0.007413900436101835
10850,the uk,-0.024714141873757617
10851,the urge,0.033763877565055486
10852,the urge to,0.011367641705618195
10853,the usual,0.00925720284365101
10854,the verge,-0.027507655753306205
10855,the verge of,-0.024301855335787475
10856,the very,-0.042494631695747756
10857,the wall,-0.02906823362749228
10858,the way,-0.02279159662330293
10859,the way am,0.020673157648223143
10860,the way do,0.034918624302701186
10861,the way feel,0.01601079134501107
10862,the way it,-0.04313429054466055
10863,the way they,0.0028548269156020148
10864,the week,0.051021718690864463
10865,the weekend,0.023773925847869012
10866,the weekends,-0.016562499571837315
10867,the weight,0.023487302236410396
10868,the whole,0.11086670225375517
10869,the whole thing,-0.01496059037962694
10870,the whole time,0.007234586971459136
10871,the window,-0.001921168590489395
10872,the word,-0.004235937255564311
10873,the words,0.06283846685129732
10874,the work,-0.00010642751804682763
10875,the world,-0.0789964110544837
10876,the world and,-0.03076143000880083
10877,the world is,-0.021402281493572428
10878,the world to,0.004620451069983227
10879,the worse,-0.015209966899869698
10880,the worst,-0.12763561990685282
10881,the worst part,-0.006527434035549104
10882,the worst thing,0.0017339500570995843
10883,the wrong,0.004915340822645311
10884,the year,0.0024597944565404434
10885,the years,0.005800590876290615
10886,their,0.04136765331297515
10887,their life,-0.04766045746323239
10888,their lives,0.005395537749978641
10889,their own,0.009576328258182026
10890,them,0.0718890110936139
10891,them about,-0.019190684230918072
10892,them again,-0.02130672128441891
10893,them all,0.03296874357256486
10894,them am,0.010463476313494256
10895,them and,-0.03404537526716014
10896,them are,-0.0064589478847274385
10897,them as,0.010055945760163843
10898,them at,0.01299860453755026
10899,them away,-0.019245762854333062
10900,them because,-0.032092881501557806
10901,them but,0.05979557109417451
10902,them dont,-0.054202731864007245
10903,them down,-0.026768199290941517
10904,them even,-0.018326883254574988
10905,them feel,0.042114492598782305
10906,them for,0.04455653914912891
10907,them have,0.024593727143165225
10908,them how,0.001004335421789416
